Price,PriceTarget,MACD,Stochastics,ATR
18.45,20.7,0.5316216675682969,94.3204868154158,1.1999999999999993
20.7,15.61,0.7306012957962864,100.0,2.66
15.61,11.41,0.4719718815729792,26.124818577648753,10.180000000000001
11.41,12.43,-0.037752099259327654,0.0,5.479999999999999
12.43,11.9,-0.3335964956745223,10.97954790096878,2.8099999999999987
11.9,12.94,-0.5800514798978897,5.274488697524222,1.9800000000000004
12.94,13.25,-0.6704736915125599,16.46932185145317,1.7800000000000011
13.25,13.75,-0.6996173971209925,19.80624327233585,2.960000000000001
13.75,14.29,-0.6701870148701404,25.188374596340154,1.5
14.29,14.31,-0.5967581422004903,31.00107642626479,1.3600000000000012
14.31,13.75,-0.5312918789919762,31.21636167922498,0.9299999999999997
13.75,13.96,-0.5145559203912158,25.188374596340154,0.870000000000001
